Date,Adress,Size,Rooms,Broker,Rent,Price,NearbyPOIs,Latitude,Longitude,PricePerKvm
2019117.0,Garvar Lundins Gränd 8,60.5,2.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,1488.0,5800000.0,1100.0,59.32742297196316,18.043670654296875,95868.0
2019117.0,Inedalsgatan 23,62.0,2.0,Mäklarhuset Stockholm Innerstan,2458.0,5050000.0,634.0,59.335828623088354,18.03680419921875,81452.0
2019117.0,Scheelegatan 11,61.0,2.0,Fastighetsmäklarna,2065.0,5710000.0,1200.0,59.331626057461776,18.0450439453125,93607.0
2019116.0,Döbelnsgatan 55,65.0,2.0,Fastighetsbyrån Stockholm - Vasastan,3084.0,6750000.0,1400.0,59.34213149685935,18.06015014648437,103846.0
2019116.0,Fridhemsgatan 60,65.0,3.0,Notar,2680.0,5600000.0,526.0,59.335828623088354,18.03131103515625,86154.0
2019116.0,John Ericssonsgatan 18,64.0,3.0,HusmanHagberg Kungsholmen,3178.0,6460000.0,733.0,59.329524579699104,18.03817749023437,100938.0
2019116.0,Alpvägen 8,62.0,3.0,Notar,4397.0,3000000.0,104.0,59.36243280216269,17.95440673828125,48387.0
2019115.0,Hökens gata 7,65.0,2.0,Fastighetsbyrån Stockholm - Södermalm,3466.0,6725000.0,1500.0,59.31831450306765,18.072509765625,103462.0
2019115.0,Sankt Göransgatan 153,65.0,3.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,3090.0,4350000.0,257.0,59.337929710962655,18.01483154296875,66923.0
2019115.0,Heleneborgsgatan 27,64.0,2.0,MOHV Haninge,3295.0,6250000.0,435.0,59.31831450306765,18.032684326171875,97656.0
2019115.0,Sonja Kovalevskys Gata 8,65.0,3.0,Notar,3350.0,5630000.0,517.0,59.34703292347968,18.0340576171875,86615.0
2019114.0,Bergsundsgatan 23,60.0,2.0,Fastighetsbyrån Stockholm - Södermalm,2923.0,5350000.0,383.0,59.31621220205322,18.029937744140625,89167.0
2019114.0,Sköntorpsvägen 4,61.0,2.0,Fastighetsbyrån Årsta,3312.0,3010000.0,481.0,59.29868797064062,18.07113647460937,49344.0
2019112.0,Prästgårdsgränd 13,63.0,2.0,Svenska Mäklarhuset Älvsjö/Bandhagen,3091.0,2800000.0,33.0,59.281154708005324,18.00933837890625,44444.0
2019112.0,Hornsbergs strand 15 B,64.0,2.0,Fastighetsbyrån Stockholm - Kungsholmen,3200.0,3995000.0,260.0,59.33933036401609,18.01483154296875,62422.0
2019111.0,Skarpnäcks Allé 5,63.5,2.0,Fastighetsbyrån Enskede,4014.0,2370000.0,25.0,59.26922692924215,18.12469482421875,37323.0
2019111.0,Beckombergavägen 218,63.5,2.0,Notar,3459.0,2550000.0,16.0,59.35543372337399,17.9022216796875,40157.0
2019111.0,Axbergsgränd 19,61.0,2.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,3574.0,2140000.0,19.0,59.26080480505864,18.0230712890625,35082.0
2019111.0,Vingårdsgatan 7,64.0,2.0,BOSTHLM Fastighetsmäklare AB,3938.0,3950000.0,188.0,59.30710072862978,18.03131103515625,61719.0
2019111.0,Sibyllegatan 52A,64.0,2.0,Behrer & Partners,2057.0,6200000.0,849.0,59.341431235306,18.084869384765625,96875.0
2019111.0,Drakenbergsgatan 8,60.0,3.0,BOSTHLM Fastighetsmäklare AB,2494.0,4150000.0,541.0,59.31621220205322,18.04229736328125,69167.0
20191031.0,Kirunagatan 23A,65.0,3.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,5042.0,2150000.0,33.0,59.36523202956035,17.862396240234375,33077.0
20191031.0,Kungssätravägen 18,60.5,3.0,Fastighetsbyrån Skärholmen,3843.0,2490000.0,26.0,59.286064932064534,17.922821044921875,41157.0
20191031.0,Mariehamnsgatan 14 2 tr,65.0,2.0,Fastighetsbyrån Kista,3984.0,1750000.0,11.0,59.4148799031763,17.909088134765625,26923.0
20191031.0,Garvar Lundins Gränd 7,64.5,3.0,Erik Olsson Fastighetsförmedling,1594.0,6820000.0,1100.0,59.32742297196316,18.043670654296875,105736.0
20191031.0,Tomtebobarnens Gata 5,64.5,2.0,Bjurfors Bromma,3371.0,3425000.0,94.0,59.36313263066022,17.953033447265625,53101.0
20191031.0,Ödmårdsvägen 18,60.0,2.0,HusmanHagberg Bromma,2147.0,3400000.0,72.0,59.33933036401609,17.983245849609375,56667.0
20191031.0,Valhallavägen 49,61.0,3.0,Eklund Stockholm New York,2885.0,5200000.0,1200.0,59.34773306953446,18.0670166015625,85246.0
20191030.0,Sigtunagatan 13,62.0,2.0,Fastighetsbyrån Stockholm - Vasastan,2246.0,5500000.0,782.0,59.341431235306,18.040924072265625,88710.0
20191030.0,Tegnérgatan 19,60.0,2.0,Fastighetsbyrån Stockholm - Vasastan,2791.0,5525000.0,1500.0,59.34003066888457,18.0615234375,92083.0
20191030.0,Birger Jarlsgatan 120C,62.0,2.0,Alicia Edelman Fastighetsmäkleri,1445.0,4375000.0,1100.0,59.34913331833489,18.06015014648437,70565.0
20191029.0,Lindevägen 50,62.0,2.0,Fastighetsbyrån Enskede,4037.0,2550000.0,91.0,59.288169096998956,18.076629638671875,41129.0
20191029.0,Ladbacksvägen 43,64.3,3.0,Svenska Mäklarhuset Vällingby,3516.0,3200000.0,7.0,59.370829791650316,17.922821044921875,49767.0
20191029.0,Bondegatan 63,61.5,3.0,Fastighetsmäklarna Danderyd,2866.0,5350000.0,514.0,59.313408931801185,18.09173583984375,86992.0
20191029.0,Polhemsgatan 5,63.0,2.0,Fastighetsmäklarna,2763.0,5850000.0,653.0,59.32812352231692,18.035430908203125,92857.0
20191028.0,Tjärhovsgatan 52,61.0,2.0,Notar,1933.0,4700000.0,930.0,59.31551140615839,18.084869384765625,77049.0
20191027.0,Porlabacken 13,62.0,2.0,Notar,4364.0,1800000.0,20.0,59.2622086370172,18.021697998046875,29032.0
20191027.0,Stångjärnsvägen 15,64.0,3.0,Erik Olsson Fastighetsförmedling,3865.0,2925000.0,134.0,59.34703292347968,17.969512939453125,45703.0
20191026.0,Robert Almströmsgatan 6,62.0,2.0,Erik Olsson Fastighetsförmedling,3578.0,5800000.0,546.0,59.33863004470884,18.0340576171875,93548.0
20191025.0,Skedviksvägen 1,60.0,3.0,Fastighetsbyrån Årsta,3175.0,3050000.0,107.0,59.29728564201869,18.04916381835937,50833.0
20191025.0,Vindragarvägen 2,61.0,2.0,Historiska Hem,3484.0,5200000.0,350.0,59.31831450306765,18.02032470703125,85246.0
20191025.0,Gotlandsgatan 68,65.0,3.0,HusmanHagberg Södermalm/Gamla Stan,4632.0,5850000.0,815.0,59.30990451895182,18.08074951171875,90000.0
2019127.0,Roslagsgatan 40B,68.0,2.0,BOSTHLM,2624.0,6665000.0,1100.0,59.3484332011528,18.057403564453125,98015.0
2019125.0,Porlabacken 37,70.0,3.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5108.0,1860000.0,20.0,59.261506728268,18.02032470703125,26571.0
2019125.0,Öregrundsgatan 7,66.0,3.0,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,2544.0,4900000.0,100.0,59.346332762988254,18.1109619140625,74242.0
2019125.0,Kristallvägen 54,67.0,3.0,Notar,3047.0,3025000.0,86.0,59.288169096998956,17.996978759765625,45149.0
2019125.0,Fleminggatan 85,69.0,2.0,Karlsson & Uddare AB,1938.0,6060000.0,555.0,59.334427825640475,18.03131103515625,87826.0
2019124.0,Hagagatan 12,70.0,3.0,SkandiaMäklarna Stockholm Vasastan,3244.0,7320000.0,1200.0,59.34493239869467,18.051910400390625,104571.0
2019123.0,Rabattvägen 36,68.0,3.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,4746.0,2550000.0,15.0,59.37222908786818,17.8472900390625,37500.0
2019123.0,Essingestråket 38,68.0,3.0,Wallin & Co AB,3772.0,6400000.0,62.0,59.32111736886397,17.984619140625,94118.0
2019123.0,Frejgatan 52,67.0,3.0,Mäklarhuset Stockholm Innerstan,2821.0,6550000.0,856.0,59.34353197665222,18.04229736328125,97761.0
2019122.0,Gunnarskogsgatan 5,66.0,2.0,SkandiaMäklarna Enskede,3790.0,2800000.0,40.0,59.24535883564064,18.08349609375,42424.0
2019121.0,Slalomvägen 1,70.0,3.0,Erik Olsson Fastighetsförmedling,3858.0,3400000.0,5.0,59.27203384129598,18.2977294921875,48571.0
20191130.0,Steningevägen 3,69.0,3.0,Notar,2915.0,4520000.0,460.0,59.29798681355474,18.07113647460937,65507.0
20191129.0,Bäckaskiftsvägen 29,69.0,3.0,BOSTHLM Fastighetsmäklare AB,3371.0,3000000.0,25.0,59.27484052203332,18.04916381835937,43478.0
20191128.0,Sköntorpsvägen 120,68.0,2.0,Notar,3577.0,3885000.0,278.0,59.301492454486535,18.05328369140625,57132.0
20191128.0,Nynäsvägen 323,68.5,2.0,Historiska Hem,3575.0,4250000.0,88.0,59.284662083174794,18.090362548828125,62044.0
20191127.0,Götaforsvägen 8,67.0,3.0,Fastighetsbyrån Enskede,4010.0,2870000.0,28.0,59.27133213496892,18.054656982421875,42836.0
20191127.0,Drottninggatan 114 A,66.0,2.0,Historiska Hem,2880.0,6450000.0,1400.0,59.33933036401609,18.0560302734375,97727.0
20191127.0,Ringvägen 41A,68.0,2.0,Länsförsäkringar Fastighetsförmedling Stockholm - Södermalm,3155.0,4600000.0,689.0,59.31270807812389,18.054656982421875,67647.0
20191127.0,Birger Jarlsgatan 67,68.0,3.0,Oscars Fastighetsmäkleri,2613.0,6850000.0,1400.0,59.342831743974685,18.062896728515625,100735.0
20191126.0,Åstorpsringen 17,69.0,3.0,Svensk Fastighetsförmedling Hammarbyhöjden,3775.0,3550000.0,109.0,59.290273131857745,18.098602294921875,51449.0
20191126.0,Heleneborgsgatan 10 B,68.4,2.0,Historiska Hem,3503.0,5600000.0,663.0,59.319715964854154,18.04229736328125,81871.0
20191126.0,Jämtlandsgatan 99,66.0,2.0,Mäklarhuset Vällingby-Hässelby,3493.0,2970000.0,38.0,59.35543372337399,17.884368896484375,45000.0
20191126.0,Primusgatan 74,68.5,2.0,Karlsson & Uddare AB,4121.0,4700000.0,137.0,59.32251871509867,18.002471923828125,68613.0
20191125.0,Artillerigatan 43,70.0,3.0,Bjurfors Östermalm/Lidingö,3414.0,7850000.0,955.0,59.33722936277729,18.08349609375,112143.0
20191125.0,Skanörvägen 3,66.5,3.0,Svensk Fastighetsförmedling Hammarbyhöjden,3814.0,4400000.0,96.0,59.29167574950193,18.11370849609375,66165.0
20191124.0,Kratsbodavägen 50C,66.0,3.0,Bronze Fastighetsförmedling AB,4246.0,4700000.0,104.0,59.36103310187028,17.95440673828125,71212.0
20191124.0,Borgargatan 6,66.0,2.0,Notar,3480.0,5200000.0,415.0,59.31761375050765,18.0340576171875,78788.0
20191123.0,Cronströmsvägen 12,67.0,3.0,Svenska Mäklarhuset Bromma,2102.0,3700000.0,107.0,59.35893344318532,17.95440673828125,55224.0
20191122.0,Jämtlandsgatan 106,70.0,4.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,3931.0,2800000.0,37.0,59.36103310187028,17.870635986328125,40000.0
20191122.0,Mikrofonvägen 21,70.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,3377.0,4810000.0,91.0,59.29658445603232,17.999725341796875,68714.0
20191122.0,Stångåvägen 14,70.0,3.0,HusmanHagberg Enskede,4691.0,3910000.0,15.0,59.27413887353422,18.13568115234375,55857.0
20191121.0,Astrakangatan 105,69.0,3.0,Mäklarringen Vällingby/Hässelby,4386.0,2100000.0,15.0,59.37222908786818,17.840423583984375,30435.0
20191121.0,Båtbyggargatan 5,69.5,3.0,Svensk Fastighetsförmedling Hammarby Sjöstad,3633.0,5200000.0,126.0,59.30639974493064,18.10821533203125,74820.0
20191121.0,Falkholmsgränd 21,68.0,2.0,Länsförsäkringar Fastighetsförmedling Stockholm - Älvsjö-Fruängen,4760.0,1775000.0,19.0,59.27905010944791,17.898101806640625,26103.0
20191120.0,Skeppstavägen 25,70.0,3.0,Historiska Hem,4152.0,2780000.0,28.0,59.26712159339296,18.057403564453125,39714.0
20191120.0,Polhemsgatan 21,70.0,3.0,Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen,3024.0,6125000.0,703.0,59.33022508672785,18.03680419921875,87500.0
20191120.0,Mariebergsgatan 30,67.0,3.0,HusmanHagberg Kungsholmen,3370.0,4900000.0,443.0,59.334427825640475,18.02581787109375,73134.0
20191120.0,Fyrskeppsvägen 98,69.0,3.0,Svensk Fastighetsförmedling Hammarbyhöjden,4453.0,3380000.0,66.0,59.28676633482918,18.1109619140625,48986.0
20191120.0,Liljeholmstorget 12,68.0,2.0,Notar,3171.0,3850000.0,208.0,59.30990451895182,18.024444580078125,56618.0
20191120.0,Galonvägen 41,68.0,3.0,Svensk Fastighetsförmedling Bromma,3780.0,4000000.0,50.0,59.33933036401609,17.9461669921875,58824.0
20191120.0,Fastlagsvägen 25,67.0,3.0,Historiska Hem,3958.0,4375000.0,93.0,59.30359566565383,17.99835205078125,65299.0
20191120.0,Söderberga Allé 8,69.0,3.0,Erik Olsson Fastighetsförmedling,5239.0,2050000.0,22.0,59.358233528090544,17.89398193359375,29710.0
20191119.0,Siargatan 11,69.0,3.0,Mäklarringen Södermalm/Sjöstaden,3269.0,4700000.0,958.0,59.312007210000495,18.068389892578125,68116.0
20191119.0,Cirkelvägen 28,68.0,3.0,Svensk Fastighetsförmedling Farsta-Enskede,4159.0,3750000.0,23.0,59.263612411135846,18.084869384765625,55147.0
20191119.0,Kolbäcksgränd 30,70.0,3.0,Notar,4455.0,3550000.0,13.0,59.27694538079229,18.139801025390625,50714.0
20191119.0,Tellusgången 32,66.0,2.0,Notar,4121.0,3250000.0,73.0,59.29868797064062,17.9901123046875,49242.0
20191119.0,Björngårdsgatan 9B,67.0,2.0,HusmanHagberg Södermalm/Gamla Stan,3737.0,6500000.0,1200.0,59.31621220205322,18.065643310546875,97015.0
20191119.0,Trollesundsvägen 26A,67.0,3.0,Mäklarringen Farsta/Bandhagen,5721.0,2600000.0,23.0,59.268525165084064,18.04916381835937,38806.0
20191118.0,Sverkersgatan 2,69.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,3993.0,4200000.0,109.0,59.30780169788126,17.99835205078125,60870.0
20191118.0,Bågljusvägen 7,67.0,3.0,Notar,4109.0,5400000.0,428.0,59.333727405256454,18.0230712890625,80597.0
20191118.0,Skebokvarnsvägen 306,69.0,3.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,3666.0,2600000.0,19.0,59.2622086370172,18.0340576171875,37681.0
20191117.0,Pontonjärgatan 43,67.0,2.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,3267.0,4900000.0,524.0,59.329524579699104,18.028564453125,73134.0
20191116.0,Drottningholmsvägen 274,68.0,3.0,Bjurfors Bromma,3974.0,4350000.0,39.0,59.335828623088354,17.962646484375,63971.0
20191115.0,Rabattvägen 44,69.5,3.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,4373.0,2600000.0,15.0,59.37362832636731,17.845916748046875,37410.0
20191115.0,Gubbkärrsvägen 19A,66.0,2.0,Bjurfors Bromma,3948.0,3275000.0,9.0,59.330925579315355,17.917327880859375,49621.0
20191115.0,Arbetargatan 27B,67.0,3.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,3370.0,5150000.0,471.0,59.334427825640475,18.02719116210937,76866.0
20191115.0,Skebokvarnsvägen 294,68.5,3.0,Historiska Hem,3648.0,2765000.0,19.0,59.263612411135846,18.0340576171875,40365.0
20191115.0,Ingemarsgatan 3B,69.0,3.0,Innerstadsspecialisten Stockholm AB,3485.0,6400000.0,1100.0,59.34913331833489,18.057403564453125,92754.0
20191115.0,Eriksbergsgatan 11,70.0,2.0,Lagerlings,1783.0,7000000.0,1400.0,59.34003066888457,18.068389892578125,100000.0
20191114.0,Blommensbergsvägen 161,70.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,4068.0,4800000.0,83.0,59.305698746783676,17.99285888671875,68571.0
20191114.0,Holbergsgatan 90,69.0,3.0,Notar,4332.0,2850000.0,36.0,59.346332762988254,17.881622314453125,41304.0
20191114.0,Götgatan 96,67.0,3.0,Svensk Fastighetsförmedling Sthlm Södermalm,1951.0,5520000.0,852.0,59.3092035930421,18.07525634765625,82388.0
20191114.0,Göksholmsbacken 18,69.5,3.0,SkandiaMäklarna Älvsjö,4748.0,2350000.0,12.0,59.25940091525868,18.01620483398437,33813.0
20191114.0,Fågelstavägen 40,67.0,3.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,3834.0,2850000.0,22.0,59.26922692924215,18.046417236328125,42537.0
20191114.0,Skidskyttevägen 2,68.5,3.0,Notar,4052.0,3600000.0,41.0,59.29097444790585,17.972259521484375,52555.0
20191114.0,Husabyvägen 39,70.0,3.0,Brokr Fastighetsmäklare,4375.0,4900000.0,122.0,59.30710072862978,18.006591796875,70000.0
20191114.0,Grevgatan 35,68.0,2.0,Lagerlings,3627.0,7550000.0,956.0,59.335128231584385,18.084869384765625,111029.0
20191114.0,Frejgatan 16,67.0,2.0,BlumenthalHoffman Fastighetsmäkleri,2881.0,5950000.0,1200.0,59.34773306953446,18.05877685546875,88806.0
20191113.0,Pontonjärgatan 32,68.0,2.0,Erik Olsson Fastighetsförmedling,2842.0,5775000.0,524.0,59.329524579699104,18.028564453125,84926.0
20191113.0,Karlsviksgatan 4,66.0,2.0,Notar,2551.0,4650000.0,524.0,59.329524579699104,18.028564453125,70455.0
20191113.0,Dianavägen 21,66.0,2.0,Alicia Edelman Fastighetsmäkleri,2128.0,4600000.0,101.0,59.356133696204125,18.0999755859375,69697.0
20191113.0,Elkabelgatan 1,70.0,2.0,Svensk Fastighetsförmedling Älvsjö,3844.0,3400000.0,32.0,59.28045318960789,18.00384521484375,48571.0
20191113.0,Astrakangatan 83,70.0,3.0,Svensk Fastighetsförmedling Vällingby/Hässelby/Spånga,4423.0,2270000.0,15.0,59.37152944697418,17.841796875,32429.0
20191113.0,Beckomberga Skogsväg 6,70.0,3.0,Properties & Partners Stockholm,4081.0,3420000.0,19.0,59.356133696204125,17.896728515625,48857.0
20191113.0,Valhallavägen 14,66.0,3.0,Fastighetsmäklarna,2170.0,6070000.0,1100.0,59.34913331833489,18.0615234375,91970.0
20191112.0,Eva Bonniers gata 31,68.0,3.0,Länsförsäkringar Fastighetsförmedling Stockholm - Älvsjö-Fruängen,3825.0,3520000.0,28.0,59.286064932064534,17.95989990234375,51765.0
20191112.0,Liljeholmsvägen 10,66.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,3144.0,5210000.0,268.0,59.31270807812389,18.028564453125,78939.0
20191112.0,Spångavägen 9,67.0,4.0,Notar,4878.0,2740000.0,38.0,59.34073095931448,17.93792724609375,40896.0
20191112.0,Reimersholmsgatan 73,70.0,2.0,Notar,4475.0,4950000.0,329.0,59.3169129835029,18.018951416015625,70714.0
20191112.0,Södermannagatan 45,69.0,3.0,Bjurfors Södermalm,3490.0,6935000.0,790.0,59.3092035930421,18.08212280273437,100507.0
20191111.0,Mariestadsvägen 25,66.0,3.0,Svensk Fastighetsförmedling Hammarbyhöjden,4720.0,3985000.0,111.0,59.29658445603232,18.109588623046875,60379.0
20191111.0,Furusundsgatan 7,69.0,3.0,MOHV Stockholm AB,4346.0,5725000.0,227.0,59.34773306953446,18.09722900390625,82971.0
20191111.0,Thorildsvägen 8,68.0,2.0,Mäklarhuset Stockholm Innerstan,2945.0,5250000.0,341.0,59.331626057461776,18.01620483398437,77206.0
20191110.0,Jämtlandsgatan 107,66.0,2.0,Mäklarhuset Vällingby-Hässelby,3493.0,3000000.0,40.0,59.3547337361095,17.88299560546875,45455.0
2019119.0,Ormbergsvägen 7,68.0,3.0,Historiska Hem,3890.0,4800000.0,170.0,59.31761375050765,18.00933837890625,70588.0
2019118.0,Hertigvägen 2,70.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,4133.0,4800000.0,83.0,59.30639974493064,17.99285888671875,68571.0
2019118.0,Skanörvägen 5,67.5,3.0,Svensk Fastighetsförmedling Hammarbyhöjden,3806.0,3800000.0,100.0,59.29167574950193,18.112335205078125,56296.0
2019118.0,Boråsvägen 4,68.0,3.0,Svensk Fastighetsförmedling Hammarbyhöjden,4193.0,4550000.0,129.0,59.29237703664608,18.0999755859375,66912.0
2019118.0,Gästrikegatan 22,67.0,2.0,Properties & Partners Stockholm,2401.0,8300000.0,699.0,59.34213149685935,18.03955078125,123881.0
2019117.0,Vingårdsgatan 8,68.5,3.0,Fastighetsbyrån Hägersten/Älvsjö,3379.0,5400000.0,188.0,59.30710072862978,18.029937744140625,78832.0
2019117.0,Ivar Vidfamnes gata 2,68.0,3.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,3790.0,4850000.0,79.0,59.30710072862978,17.988739013671875,71324.0
2019117.0,Anders Reimers Väg 6,69.0,3.0,Notar,3860.0,5750000.0,393.0,59.319015241183074,18.02581787109375,83333.0
2019117.0,Sjösavägen 71 1tr,70.0,3.0,BOSTHLM Älvsjö,4471.0,2680000.0,24.0,59.26712159339296,18.04229736328125,38286.0
2019117.0,Gamla huddingevägen 446,70.0,3.0,BOSTHLM Älvsjö,3105.0,3005000.0,21.0,59.27413887353422,18.0230712890625,42929.0
2019116.0,Essinge Brogata 10,69.0,3.0,Fastighetsbyrån Bromma,3717.0,6200000.0,151.0,59.324620626125686,18.006591796875,89855.0
2019116.0,Alviksvägen 96,68.0,2.0,HusmanHagberg Bromma,3287.0,4500000.0,47.0,59.324620626125686,17.9736328125,66176.0
2019116.0,Skarabacken 47,66.0,3.0,Svensk Fastighetsförmedling Hammarbyhöjden,4644.0,3620000.0,133.0,59.29237703664608,18.098602294921875,54848.0
2019116.0,Svartviksslingan 112,67.5,3.0,Mäklarhuset Bromma-Ekerö,3458.0,3520000.0,103.0,59.33863004470884,17.9901123046875,52148.0
2019115.0,Holbergsgatan 121,69.0,3.0,Notar,4322.0,3100000.0,22.0,59.34423219489216,17.884368896484375,44928.0
2019115.0,Alviksvägen 53 B,66.0,2.0,HusmanHagberg Bromma,2837.0,5150000.0,47.0,59.32742297196316,17.9736328125,78030.0
2019115.0,Norrbackagatan 26,66.0,2.0,Mäklarhuset Stockholm Innerstan,3242.0,6000000.0,488.0,59.34003066888457,18.029937744140625,90909.0
2019114.0,Talmansgränd 3,69.0,2.0,Fastighetsbyrån Enskede,4215.0,3600000.0,42.0,59.27834854768498,18.11508178710937,52174.0
2019114.0,Falkholmsgränd 37,68.0,2.0,Fastighetsbyrån Skärholmen,4667.0,1900000.0,20.0,59.27834854768498,17.896728515625,27941.0
2019114.0,Pippi Långstrumps Gata 46,66.0,2.0,Bronze Fastighetsförmedling AB,3824.0,3450000.0,49.0,59.365931800330245,17.947540283203125,52273.0
2019114.0,Arkitektvägen 73,66.0,3.0,Svensk Fastighetsförmedling Bromma,4008.0,4175000.0,36.0,59.331626057461776,17.950286865234375,63258.0
2019114.0,John Ericssonsgatan 18,66.0,2.0,Mäklarhuset Stockholm Innerstan,3277.0,4700000.0,733.0,59.329524579699104,18.03817749023437,71212.0
2019113.0,Vikstensvägen 25,69.0,3.0,HusmanHagberg Enskede,4370.0,3900000.0,46.0,59.284662083174794,18.117828369140625,56522.0
2019112.0,Abiskovägen 6,70.0,3.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,3557.0,2725000.0,31.0,59.36663155666871,17.86376953125,38929.0
2019112.0,Norrbackagatan 27A,66.0,3.0,Fastighetsbyrån Stockholm - Vasastan,2898.0,6450000.0,487.0,59.34353197665222,18.029937744140625,97727.0
2019111.0,Ymsenvägen 1,68.0,3.0,Edward & Partners Fastighetsmäklare AB,2844.0,4100000.0,459.0,59.29868797064062,18.0670166015625,60294.0
2019111.0,Mariestadsvägen 25,66.0,3.0,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,4719.0,3900000.0,111.0,59.29658445603232,18.109588623046875,59091.0
20191031.0,Disponentgatan 6,68.0,3.0,Fastighetsbyrån Bromma,3810.0,5150000.0,153.0,59.324620626125686,18.007965087890625,75735.0
20191031.0,Skagafjordsgatan 13,67.0,3.0,Fastighetsbyrån Kista,3130.0,2540000.0,82.0,59.40859053477646,17.939300537109375,37910.0
20191031.0,Västertorpsvägen 80,69.0,2.0,Mäklarringen Hägersten/Skärholmen/Älvsjö,3867.0,2600000.0,29.0,59.29097444790585,17.95989990234375,37681.0
20191031.0,Observatoriegatan 7A,70.0,3.0,Alicia Edelman Fastighetsmäkleri,2293.0,9700000.0,1300.0,59.34073095931448,18.051910400390625,138571.0
20191031.0,Ormbergsvägen 9,70.0,3.0,Historiska Hem,3959.0,5710000.0,171.0,59.3169129835029,18.00933837890625,81571.0
20191031.0,Bellmansgatan 26A,68.0,2.0,HusmanHagberg Södermalm/Gamla Stan,1247.0,6640000.0,1400.0,59.31761375050765,18.065643310546875,97647.0
20191031.0,Danderydsgatan 28a,68.0,3.0,Bostadsrättsspecialisten,2654.0,6475000.0,1200.0,59.34423219489216,18.07113647460937,95221.0
20191031.0,Stenkvistavägen 10,66.0,3.0,BOSTHLM Älvsjö,3946.0,3300000.0,23.0,59.26571796386734,18.03955078125,50000.0
20191031.0,Sjöviksvägen 88,70.0,3.0,Mäklarhuset Liljeholmen,4133.0,4580000.0,195.0,59.305698746783676,18.0340576171875,65429.0
20191031.0,Linnégatan 48B,67.0,2.0,Behrer & Partners,1469.0,6850000.0,965.0,59.33652900015258,18.08349609375,102239.0
20191030.0,Åsögatan 106,70.0,2.0,Fastighetsbyrån Stockholm - Södermalm,3609.0,5125000.0,998.0,59.31270807812389,18.072509765625,73214.0
20191030.0,Rödabergsgatan 10,66.0,2.0,Fastighetsbyrån Stockholm - Vasastan,2941.0,5200000.0,540.0,59.34423219489216,18.0340576171875,78788.0
20191030.0,Per Ludvig Lindgrens Terrass 4,66.0,2.0,Diplomat Fastighetmäkleri,3485.0,4330000.0,171.0,59.31060543041464,18.10272216796875,65606.0
20191030.0,Harpsundsvägen 157,66.0,2.0,BOSTHLM Fastighetsmäklare AB,3300.0,2400000.0,19.0,59.26010286738892,18.046417236328125,36364.0
20191029.0,Rorgängargatan 17b,66.5,3.0,Svensk Fastighetsförmedling Hammarby Sjöstad,3850.0,4950000.0,122.0,59.30710072862978,18.109588623046875,74436.0
2019128.0,Alpvägen 20,70.0,3.0,Svenska Mäklarhuset Bromma,4725.0,4150000.0,104.0,59.36243280216269,17.95440673828125,59286.0
2019127.0,Gotlandsgatan 67,74.0,3.0,StockholmFast,3480.0,6250000.0,815.0,59.30990451895182,18.08074951171875,84459.0
2019126.0,Fleminggatan 45,72.0,3.0,Erik Olsson Fastighetsförmedling,2953.0,7160000.0,837.0,59.33302697043213,18.03955078125,99444.0
2019126.0,Midsommarvägen 47,71.0,2.0,Notar,2703.0,4930000.0,100.0,59.29938911327655,18.005218505859375,69437.0
2019126.0,Rålambsvägen 69,72.0,3.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,4530.0,5750000.0,123.0,59.330925579315355,17.99835205078125,79861.0
2019126.0,Fatburs Kvarngata 25,73.0,3.0,Innerstadsspecialisten S AB,4335.0,5350000.0,948.0,59.313408931801185,18.0615234375,73288.0
2019126.0,Slåttervallsgatan 13,74.0,3.0,Notar,3543.0,5790000.0,277.0,59.35403373441052,18.08624267578125,78243.0
2019126.0,Grevgatan 18 A,71.0,3.0,Behrer & Partners,3721.0,7100000.0,1000.0,59.33302697043213,18.084869384765625,100000.0
2019125.0,Årstaskogs väg 9 C,73.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,4275.0,5095000.0,189.0,59.30219353932455,18.032684326171875,69795.0
